id,address,legal_code
649,부산광역시 금정구 구서동,2641010700
650,부산광역시 금정구 장전동,2641010800
651,부산광역시 금정구 부곡동,2641010900
652,부산광역시 금정구 서동,2641011000
653,부산광역시 금정구 금사동,2641011100
654,부산광역시 금정구 회동동,2641011200
655,부산광역시 금정구 금성동,2641011300
656,부산광역시 강서구,2644000000
657,부산광역시 강서구 대저1동,2644010100
658,부산광역시 강서구 대저2동,2644010200
659,부산광역시 강서구 강동동,2644010300
660,부산광역시 강서구 명지동,2644010400
661,부산광역시 강서구 죽림동,2644010500
662,부산광역시 강서구 식만동,2644010600
663,부산광역시 강서구 죽동동,2644010700
664,부산광역시 강서구 봉림동,2644010800
665,부산광역시 강서구 송정동,2644010900
666,부산광역시 강서구 화전동,2644011000
667,부산광역시 강서구 녹산동,2644011100
668,부산광역시 강서구 생곡동,2644011200
669,부산광역시 강서구 구랑동,2644011300
670,부산광역시 강서구 지사동,2644011400
671,부산광역시 강서구 미음동,2644011500
672,부산광역시 강서구 범방동,2644011600
673,부산광역시 강서구 신호동,2644011700
674,부산광역시 강서구 동선동,2644011800
675,부산광역시 강서구 성북동,2644011900
676,부산광역시 강서구 눌차동,2644012000
677,부산광역시 강서구 천성동,2644012100
678,부산광역시 강서구 대항동,2644012200
679,부산광역시 연제구,2647000000
680,부산광역시 연제구 거제동,2647010100
681,부산광역시 연제구 연산동,2647010200
682,부산광역시 수영구,2650000000
683,부산광역시 수영구 망미동,2650010100
684,부산광역시 수영구 수영동,2650010200
685,부산광역시 수영구 민락동,2650010300
686,부산광역시 수영구 광안동,2650010400
687,부산광역시 수영구 남천동,2650010500
688,부산광역시 사상구,2653000000
689,부산광역시 사상구 삼락동,2653010100
690,부산광역시 사상구 모라동,2653010200
691,부산광역시 사상구 덕포동,2653010300
692,부산광역시 사상구 괘법동,2653010400
693,부산광역시 사상구 감전동,2653010500
694,부산광역시 사상구 주례동,2653010600
695,부산광역시 사상구 학장동,2653010700
696,부산광역시 사상구 엄궁동,2653010800
697,부산광역시 기장군,2671000000
698,부산광역시 기장군 기장읍,2671025000
699,부산광역시 기장군 기장읍 동부리,2671025021
700,부산광역시 기장군 기장읍 교리,2671025022
701,부산광역시 기장군 기장읍 신천리,2671025023
702,부산광역시 기장군 기장읍 죽성리,2671025024
703,부산광역시 기장군 기장읍 서부리,2671025025
704,부산광역시 기장군 기장읍 대라리,2671025026
705,부산광역시 기장군 기장읍 청강리,2671025027
706,부산광역시 기장군 기장읍 대변리,2671025028
707,부산광역시 기장군 기장읍 연화리,2671025029
708,부산광역시 기장군 기장읍 만화리,2671025030
709,부산광역시 기장군 기장읍 석산리,2671025031
710,부산광역시 기장군 기장읍 당사리,2671025032
711,부산광역시 기장군 기장읍 시랑리,2671025033
712,부산광역시 기장군 기장읍 내리,2671025034
713,부산광역시 기장군 장안읍,2671025300
714,부산광역시 기장군 장안읍 좌천리,2671025321
715,부산광역시 기장군 장안읍 효암리,2671025322
716,부산광역시 기장군 장안읍 고리,2671025323
717,부산광역시 기장군 장안읍 좌동리,2671025324
718,부산광역시 기장군 장안읍 장안리,2671025325
719,부산광역시 기장군 장안읍 덕선리,2671025326
720,부산광역시 기장군 장안읍 용소리,2671025327
721,부산광역시 기장군 장안읍 기룡리,2671025328
722,부산광역시 기장군 장안읍 명례리,2671025329
723,부산광역시 기장군 장안읍 월내리,2671025330
724,부산광역시 기장군 장안읍 반룡리,2671025331
725,부산광역시 기장군 장안읍 임랑리,2671025332
726,부산광역시 기장군 장안읍 오리,2671025333
727,부산광역시 기장군 장안읍 길천리,2671025334
728,부산광역시 기장군 정관읍,2671025600
729,부산광역시 기장군 정관읍 방곡리,2671025621
730,부산광역시 기장군 정관읍 매학리,2671025622
731,부산광역시 기장군 정관읍 임곡리,2671025623
732,부산광역시 기장군 정관읍 월평리,2671025624
733,부산광역시 기장군 정관읍 달산리,2671025625
734,부산광역시 기장군 정관읍 병산리,2671025626
735,부산광역시 기장군 정관읍 모전리,2671025627
736,부산광역시 기장군 정관읍 용수리,2671025628
737,부산광역시 기장군 정관읍 두명리,2671025629
738,부산광역시 기장군 정관읍 예림리,2671025630
739,부산광역시 기장군 일광읍,2671025900
740,부산광역시 기장군 일광읍 삼성리,2671025921
741,부산광역시 기장군 일광읍 이천리,2671025922
742,부산광역시 기장군 일광읍 학리,2671025923
743,부산광역시 기장군 일광읍 동백리,2671025924
744,부산광역시 기장군 일광읍 문중리,2671025925
745,부산광역시 기장군 일광읍 신평리,2671025926
746,부산광역시 기장군 일광읍 칠암리,2671025927
747,부산광역시 기장군 일광읍 문동리,2671025928
748,부산광역시 기장군 일광읍 청광리,2671025929
749,부산광역시 기장군 일광읍 원리,2671025930
750,부산광역시 기장군 일광읍 화전리,2671025931
751,부산광역시 기장군 일광읍 횡계리,2671025932
752,부산광역시 기장군 일광읍 용천리,2671025933
753,부산광역시 기장군 철마면,2671033000
754,부산광역시 기장군 철마면 와여리,2671033021
755,부산광역시 기장군 철마면 장전리,2671033022
756,부산광역시 기장군 철마면 백길리,2671033023
757,부산광역시 기장군 철마면 송정리,2671033024
758,부산광역시 기장군 철마면 웅천리,2671033025
759,부산광역시 기장군 철마면 연구리,2671033026
760,부산광역시 기장군 철마면 구칠리,2671033027
761,부산광역시 기장군 철마면 이곡리,2671033028
762,부산광역시 기장군 철마면 고촌리,2671033029
763,부산광역시 기장군 철마면 안평리,2671033030
764,부산광역시 기장군 철마면 임기리,2671033031
765,대구광역시,2700000000
766,대구광역시 중구,2711000000
767,대구광역시 중구 동인동1가,2711010100
768,대구광역시 중구 동인동2가,2711010200
769,대구광역시 중구 동인동3가,2711010300
770,대구광역시 중구 동인동4가,2711010400
771,대구광역시 중구 삼덕동1가,2711010500
772,대구광역시 중구 삼덕동2가,2711010600
773,대구광역시 중구 삼덕동3가,2711010700
774,대구광역시 중구 봉산동,2711010800
775,대구광역시 중구 장관동,2711010900
776,대구광역시 중구 상서동,2711011000
777,대구광역시 중구 수동,2711011100
778,대구광역시 중구 덕산동,2711011200
779,대구광역시 중구 종로1가,2711011300
780,대구광역시 중구 종로2가,2711011400
781,대구광역시 중구 사일동,2711011500
782,대구광역시 중구 동일동,2711011600
783,대구광역시 중구 남일동,2711011700
784,대구광역시 중구 전동,2711011800
785,대구광역시 중구 동성로3가,2711011900
786,대구광역시 중구 동문동,2711012000
787,대구광역시 중구 문화동,2711012100
788,대구광역시 중구 공평동,2711012200
789,대구광역시 중구 동성로2가,2711012300
790,대구광역시 중구 태평로1가,2711012400
791,대구광역시 중구 교동,2711012500
792,대구광역시 중구 용덕동,2711012600
793,대구광역시 중구 상덕동,2711012700
794,대구광역시 중구 완전동,2711012800
795,대구광역시 중구 도원동,2711012900
796,대구광역시 중구 수창동,2711013000
797,대구광역시 중구 태평로3가,2711013100
798,대구광역시 중구 인교동,2711013200
799,대구광역시 중구 서야동,2711013300
800,대구광역시 중구 서성로1가,2711013400
801,대구광역시 중구 시장북로,2711013500
802,대구광역시 중구 하서동,2711013600
803,대구광역시 중구 남성로,2711013700
804,대구광역시 중구 계산동1가,2711013800
805,대구광역시 중구 계산동2가,2711013900
806,대구광역시 중구 동산동,2711014000
807,대구광역시 중구 서문로2가,2711014100
808,대구광역시 중구 서성로2가,2711014200
809,대구광역시 중구 포정동,2711014300
810,대구광역시 중구 서문로1가,2711014400
811,대구광역시 중구 서내동,2711014500
812,대구광역시 중구 북성로2가,2711014600
813,대구광역시 중구 대안동,2711014700
814,대구광역시 중구 동성로1가,2711014800
815,대구광역시 중구 태평로2가,2711014900
816,대구광역시 중구 북성로1가,2711015000
817,대구광역시 중구 화전동,2711015100
818,대구광역시 중구 향촌동,2711015200
819,대구광역시 중구 북내동,2711015300
820,대구광역시 중구 대신동,2711015400
821,대구광역시 중구 달성동,2711015500
822,대구광역시 중구 남산동,2711015600
823,대구광역시 중구 대봉동,2711015700
824,대구광역시 동구,2714000000
825,대구광역시 동구 신암동,2714010100
826,대구광역시 동구 신천동,2714010200
827,대구광역시 동구 효목동,2714010300
828,대구광역시 동구 평광동,2714010400
829,대구광역시 동구 봉무동,2714010500
830,대구광역시 동구 불로동,2714010600
831,대구광역시 동구 도동,2714010700
832,대구광역시 동구 지저동,2714010800
833,대구광역시 동구 입석동,2714010900
834,대구광역시 동구 검사동,2714011000
835,대구광역시 동구 방촌동,2714011100
836,대구광역시 동구 둔산동,2714011200
837,대구광역시 동구 부동,2714011300
838,대구광역시 동구 신평동,2714011400
839,대구광역시 동구 서호동,2714011500
840,대구광역시 동구 동호동,2714011600
841,대구광역시 동구 신기동,2714011700
842,대구광역시 동구 율하동,2714011800
843,대구광역시 동구 용계동,2714011900
844,대구광역시 동구 율암동,2714012000
845,대구광역시 동구 상매동,2714012100
846,대구광역시 동구 매여동,2714012200
847,대구광역시 동구 각산동,2714012300
848,대구광역시 동구 신서동,2714012400
849,대구광역시 동구 동내동,2714012500
850,대구광역시 동구 괴전동,2714012600
851,대구광역시 동구 금강동,2714012700
852,대구광역시 동구 대림동,2714012800
853,대구광역시 동구 사복동,2714012900
854,대구광역시 동구 숙천동,2714013000
855,대구광역시 동구 내곡동,2714013100
856,대구광역시 동구 능성동,2714013200
857,대구광역시 동구 진인동,2714013300
858,대구광역시 동구 도학동,2714013400
859,대구광역시 동구 백안동,2714013500
860,대구광역시 동구 미곡동,2714013600
861,대구광역시 동구 용수동,2714013700
862,대구광역시 동구 신무동,2714013800
863,대구광역시 동구 미대동,2714013900
864,대구광역시 동구 내동,2714014000
865,대구광역시 동구 신용동,2714014100
866,대구광역시 동구 중대동,2714014200
867,대구광역시 동구 송정동,2714014300
868,대구광역시 동구 덕곡동,2714014400
869,대구광역시 동구 지묘동,2714014500
870,대구광역시 서구,2717000000
871,대구광역시 서구 내당동,2717010100
872,대구광역시 서구 비산동,2717010200
873,대구광역시 서구 평리동,2717010300
874,대구광역시 서구 상리동,2717010400
